33.007.	33	007	Sosialisasi kebijakan pengendalian pemanfaatan ruang
33.008.	33	008	Monitoring, evaluasi dan pelaporan
34.	34		Program Pemanfaatan Ruang
34.001.	34	001	Penyusunan kebijakan perizinan pemanfaatan ruang
34.002.	34	002	Penyusunan norma, standar, dan kriteria pemanfaatan ruang
34.003.	34	003	Penyusunan kebijakan pengendalian pemanfaatan ruang
34.004.	34	004	Fasilitasi peningkatan peran serta masyarakat dalam pemanfaatan ruang
34.005.	34	005	Survey dan pemetaan
34.006.	34	006	Pelatihan aparat dalam pemanfaatan ruang
34.007.	34	007	Sosialisasi kebijakan, norma, standar, prosedur dan manual pemanfaatan ruang
34.008.	34	008	Koordinasi dan fasilitasi penyusunan pemanfaatan ruang lintas kabupaten/kota
34.009.	34	009	Monitoring, evaluasi dan pelaporan pemanfaatan ruang
35.	35		Program Pengaturan Jasa Konstruksi
35.001.	35	001	Sosialisasi dan Diseminasi Peraturan Perundang-undangan Jasa Konstruksi dan Peraturan Lainnya yang Terkait
35.002.	35	002	Pengaturan dan Penyelenggaraan Ijin Usaha Jasa Konstruksi
36.	36		Program Pemberdayaan Jasa Konstruksi
36.001.	36	001	Pemberdayaan Penyedia Jasa Konstruksi (Orang Perseorangan, Badan Usaha)
36.002.	36	002	Pemberdayaan Pengguna Jasa Konstruksi (Instansi Pemerintah, Orang Perseorangan, Badan Usaha)
36.003.	36	003	Pemberdayaan Jasa Konstruksi Kepada Masyarakat
37.	37		Program Pengawasan Jasa Konstruksi
37.001.	37	001	Pengawasan Tertib Penyelenggaraan Jasa Konstruksi
37.002.	37	002	Pengawasan Tertib Pemanfaatan Jasa Konstruksi
37.003.	37	003	Pengawasan Terhadap Perijinan Jasa Konstruksi
37.004.	37	004	Pengawasan Terhadap Ketentuan Keteknikan
37.005.	37	005	Pengawasan Terhadap K-3
38.	38		Program Peningkatan Sarana dan Prasarana Publik
38.001.	38	001	Pembangunan Sarana dan Prasarana Publik
15.	15		Program Pengembangan Perumahan
15.001.	15	001	Penetapan kebijakan, strategi, dan program perumahan
15.002.	15	002	Penyusunan Norma, Standar, Pedoman, dan Manual (NSPM)
15.003.	15	003	Koordinasi penyelenggaraan pengembangan perumahan
15.004.	15	004	Sosialisasi peraturan perundang-undangan  di bidang perumahan
15.005.	15	005	Koordinasi pembangunan perumahan dengan lembaga/badan usaha
15.006.	15	006	Fasilitasi dan stimulasi pembangunan perumahan masyarakat kurang mampu
15.007.	15	007	Pembangunan sarana dan prasarana rumah sederhana sehat
15.008.	15	008	Monitoring, evaluasi dan pelaporan
15.009.	15	009	Peningkatan Jalan Lingkungan
15.010.	15	010	Perencanaan jalan lingkungan
15.012.	15	012	Fasilitasi dan stimulasi pembangunan perumahan swadaya
16.	16		Program Lingkungan Sehat Perumahan
16.001.	16	001	Koordinasi pengawasan dan pengendalian pelaksanaan kebijakan tentang pembangunan perumahan
16.002.	16	002	Penyediaan sarana air bersih dan sanitasi dasar terutama bagi masyarakat miskin
16.003.	16	003	Penyuluhan dan pengawasan kualitas lingkungan sehat perumahan
16.004.	16	004	Pengendalian Dampak Resiko Pencemaran Lingkungan
16.005.	16	005	Prasarana Umum Perumahan (PSU)
16.006.	16	006	Monitoring, evaluasi dan pelaporan
16.007.	16	007	Perencanaan air bersih dan sanitasi dasar permukiman
17.	17		Program Pemberdayaan komunitas Perumahan
17.001.	17	001	Fasilitasi pemberian kredit mikro untuk pembangunan dan perbaikan perumahan
17.002.	17	002	Fasilitasi pembangunan prasarana dan sarana dasar pemukiman berbasis masyarakat
17.003.	17	003	Peningkatan peran serta masyarakat dalam pelestarian lingkungan perumahan
17.004.	17	004	Peningkatan sistem pemberian kredit pemilikan rumah
17.005.	17	005	Sosialisasi dan fasilitasi jaminan kepastian hukum dan perlindungan hukum
17.006.	17	006	Koordinasi pengawasan dan pengendalian pelaksanaan peraturan perundang-undangan bidang perumahan
17.08.	17	08	Fasilitasi pembangunan prasarana dan sarana dasar pemukiman di kawasan kumuh
18.	18		Program perbaikan perumahan akibat bencana alam/sosial
18.001.	18	001	Fasilitasi dan stimulasi rahabilitasi rumah akibat bencana alam
18.002.	18	002	Fasilitasi dan stimulasi rahabilitasi rumah akibat bencana sosial
18.003.	18	003	Monitoring, evaluasi dan pelaporan
19.	19		Program peningkatan kesiagaan dan pencegahan bahaya kebakaran
19.001.	19	001	Penyusunan norma, standar, pedoman, dan manual pencegahan bahaya kebakaran
19.002.	19	002	Sosialisasi norma, standar, pedoman, dan manual pencegahan bahaya kebakaran
19.003.	19	003	Koordinasi perijinan pemanfaatan gedung
19.004.	19	004	Pengawasan pelaksanaan kebijakan pencegahan kebakaran
19.005.	19	005	Kegiatan pendidikan dan pelatihan pertolongan dan pencegahan kebakaran
19.006.	19	006	Kegiatan rekruitment tenaga sukarela pertolongan bencana kebakaran
19.007.	19	007	Kegiatan penyuluhan pencegahan bahaya kebakaran
19.008.	19	008	Pengadaan sarana dan prasarana pencegahan bahaya kebakaran
19.009.	19	009	Pemeliharaan sarana dan prasarana pencegahan bahaya kebakaran
19.010.	19	010	Rehabilitasi sarana dan prasarana pencegahan bahaya kebakaran
19.011.	19	011	Kegiatan pencegahan dan pengendalian bahaya kebakaran
19.012.	19	012	Peningkatan pelayanan penanggulangan bahaya kebakaran
19.013.	19	013	Monitoring, evaluasi dan pelaporan
20.	20		Program pengelolaan areal pemakaman
20.001.	20	001	Penyusunan kebijakan, norma, standar, pedoman, dan manual pengelolaan areal pemakaman
20.002.	20	002	Pengumpulan dan analisis data base jumlah jiwa yang meninggal
20.003.	20	003	Koordinasi pengelolaan areal pemakaman
20.004.	20	004	Koordinasi penataan areal pemakaman
20.005.	20	005	Pemberian perijinan pemakaman
20.006.	20	006	Pembangunan sarana dan prasarana pemakaman
20.007.	20	007	Pemeliharaan sarana dan prasarana pemakaman
20.008.	20	008	Monitoring, evaluasi dan pelaporan
20.009.	20	009	Pemindahan makam
24.	24		Program pengelolaan ruang terbuka hijau (RTH)
24.001.	24	001	Penyusunan kebijakan, norma, standar, prosedur dan manual pengelolaan RTH
24.002.	24	002	Sosialisasi kebijakan, norma, standar, prosedur dan manual pengelolaan RTH
24.003.	24	003	Penyusunan dan analisis data/informasi pengelolaan RTH
24.004.	24	004	Penyusunan program pengembangan RTH
24.005.	24	005	Penataan RTH
24.006.	24	006	Pemeliharaan RTH
24.007.	24	007	Pengembangan taman rekreasi
24.008.	24	008	Pengawasan dan pengendalian RTH
24.009.	24	009	Peningkatan peran serta masyarakat dalam pengelolaan RTH
24.010.	24	010	Monitoring dan evaluasi
24.11.	24	11	Pemeliharaan PJU
25.	25		Program Pengembangan Permukiman
25.004.	25	004	Pemeliharaan jalan dan Drainase Permukiman
15.	15		Program peningkatan keamanan dan kenyamanan lingkungan
15.001.	15	001	Penyiapan tenaga kerja pengendali keamanan dan kenyamanan lingkungan
15.002.	15	002	Pembangunan pos jaga/ ronda
15.003.	15	003	Pelatihan pengendalian keamanan dan kenyamanan lingkungan
15.004.	15	004	Pengendalian kebisingan dan gangguan dari kegiatan masyarakat
15.005.	15	005	pengendalian keamanan lingkungan
15.006.	15	006	Monitoring, evaluasi dan pelaporan
16.	16		Program pemeliharaan kantrantibmas dan pencegahan tindak kriminal
16.001.	16	001	Pengawasan pengendalian dan evaluasi kegiatan polisi pamong praja
16.002.	16	002	Peningkatan kerjasama dengan aparat keamanan dalam teknik  pencegahan kejahatan
16.003.	16	003	Kerjasama pengembangan kemampuan aparat polisi pamong praja dengan TNI/ POLRI dan Kejaksaan
16.004.	16	004	Peningkatan kapasitas aparat dalam rangka pelaksanaan siskamswakarsa di daerah
16.005.	16	005	Monitoring, evaluasi dan pelaporan
16.006.	16	006	Penegakan tindak pidana ringan
19.	19		Program pemberdayaan masyarakat untuk menjaga ketertiban dan keamanan
19.001.	19	001	Pembentukan satuan keamanan lingkungan di masyarakat
19.002.	19	002	Peningkatan Kesadaran Masyarakat dalam Menjaga Keamanan Lingkungan
19.003.	19	003	Fasilitasi Pembentukan / Rakor FKDM
19.004.	19	004	Pengawasan Pengelolaan Sumber Daya Air
19.005.	19	005	Pengawasan Dokumen Perijinan Usaha
20.	20		Program peningkatan pemberantasan penyakit masyarakat (pekat)
20.001.	20	001	Penyuluhan pencegahan peredaran/ penggunaan minuman keras dan narkoba
20.002.	20	002	Penyuluhan pencegahan berkembangnya praktek prostitusi
20.003.	20	003	Penyuluhan pencegahan peredaran uang palsu
20.004.	20	004	Penyuluhan pencegahan dan penertiban aksi premanisme
20.005.	20	005	Penyuluhan pencegahan dan penertiban tindak penyelundupan
20.006.	20	006	Penyuluhan pencegahan praktek perjudian
20.007.	20	007	Penyuluhan pencegahan eksploitasi anak bawah umur
20.008.	20	008	Monitoring, evaluasi dan pelaporan
21.	21		Program peningkatan kesiagaan dan pencegahan bahaya kebakaran
21.01.	21	01	Penyusunan norma, standar, prosedur, dan manual pencegahan bahaya kebakaran
21.02.	21	02	Sosialisasi norma, standar, prosedur, dan manual pencegahan bahaya kebakaran
21.05.	21	05	Pendidikan dan pelatihan pertolongan dan pencegahan kebakaran
21.07.	21	07	Penyuluhan pencegahan bencana kebakaran
21.08.	21	08	Pengadaan sarana dan prasarana pencegahan bahaya kebakaran
21.09.	21	09	Pemeliharaan sarana dan prasarana pencegahan bahaya kebakaran
21.10.	21	10	Rehabilitasi sarana dan prasarana pencegahan bahaya kebakaran
21.11.	21	11	Kegiatan pencegahan dan pengendalian bahaya kebakaran
21.12.	21	12	Peningkatan pelayanan penanggulangan bahaya kebakaran
22.	22		Program pencegahan dini dan penanggulangan korban bencana alam
22.001.	22	001	Pemantauan Potensi Bencana Alam
22.002.	22	002	Pengadaan tempat penampungan sementara dan evakuasi penduduk dari ancaman/ korban bencana alam
22.003.	22	003	Pengadaan sarana dan prasarana evakuasi penduduk dari ancaman/ korban bencana alam
22.004.	22	004	Pengadaan logistik dan obat-obatan bagi penduduk di tempat penampungan sementara
15.	15		Program Pemberdayaan Fakir Miskin, Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya
15.001.	15	001	Peningkatan kemampuan petugas dan pendampingan sosial memperdaya fakir miskin , KAT dan PMKS lainnya.
15.002.	15	002	Pelatihan keterampilan berusaha bagi keluarga miskin
15.003.	15	003	Fasilitasi manajemen usaha bagi keluarga miskin
15.004.	15	004	Pengadaan sarana dan prasarana pendukung usaha bagi keluarga miskin
15.005.	15	005	Pelatihan keterampilan bagi penyandang masalah kesejahteraan sosial
15.006.	15	006	Fasilitasi dan stimulasi pembangunan perumahan masyarakat kurang mampu
16.	16		Program Pelayanan Rehabilitasi Kesejahteraan Sosial
16.001.	16	001	Pengembangan Kebijakan tentang akses sarana dan prasarana publik bagi penyandang cacat dan lansia
16.002.	16	002	Pelayanan dan perlindungan sosial, hukum bagi korban eksploitasi, perdagangan perempuan dan anak
16.003.	16	003	Pelaksanaan KIE konseling dan kampanye sosial bagi Penyandang Masalah Kesejahteraan Sosial (PMKS)
16.004.	16	004	Pelatihan keterampilan dan praktek belajar kerja bagi anak terlantar termasuk anak jalanan, anak cacat, anak nakal korban narkotika (PACA)
16.005.	16	005	Pelayanan psikososial bagi PMKS di trauma centre termasuk bagi korban bencana
16.006.	16	006	Pembentukan pusat informasi penyandang cacat dan trauma center
16.007.	16	007	Peningkatan kualitas pelayanan, sarana dan prasarana rehabilitasi rumah kesejahteraan sosial bagi PMKS lanjut usia (LU)
16.008.	16	008	Penyusunan kebijakan pelayanandan rehabilitasi sosial bagi penyandang masalah kesejahteraan sosial
16.009.	16	009	Koordinasi perumusan kebijakan dan sikronisasi pelaksanaan upaya-upaya penanggulangan kemiskinan dan penurunan kesenjangan
16.010.	16	010	penanganan masalah-masalah strategis yang menyangkut tanggap cepat darurat dan kejadian luar biasa
16.011.	16	011	Monitoring, evaluasi dan pelaporan
17.	17		Program pembinaan anak terlantar
17.001.	17	001	Pembangunan sarana dan prasarana tempat penampungan anak terlantar
17.002.	17	002	Pelatihan keterampilan dan praktek belajar kerja bagi anak terlantar
17.003.	17	003	Penyusunan data dan analisis permasalahan anak terlantar
17.004.	17	004	Pengembangan bakat dan keterampilan anak terlantar
17.005.	17	005	Peningkatan keterampilan tenaga pembinaan anak terlantar
17.006.	17	006	Monitoring, evaluasi dan pelaporan
17.007.	17	007	Dst……………
18.	18		Program pembinaan para penyandang cacat dan trauma
18.001.	18	001	Pendataan penyandang cacat dan penyakit kejiwaan
18.002.	18	002	Pembangunan sarana dan prasarana perawatan para penyandang cacat dan trauma
18.003.	18	003	Pendidikan dan pelatihan bagi penyandang cacat dan eks trauma
18.004.	18	004	Pendayagunaan para penyandang cacat dan eks trauma
18.005.	18	005	Peningkatan keterampilan tenaga pelatiih dan  pendidik
19.	19		Program pembinaan panti asuhan/ panti jompo
19.001.	19	001	Pembangunan sarana dan prasarana panti asuhan/ jompo
19.002.	19	002	Rehabilitasi sedang/ berat bangunan panti asuhan/ jompo
19.003.	19	003	Operasi dan pemeliharaan sarana dan prasarana panti asuhan/ jompo
19.004.	19	004	Pendidikan dan pelatihan bagi penghuni panti asuhan/ jompo
19.005.	19	005	Peningkatan ketrampilan tenaga pelatih dan pendidik
19.006.	19	006	Monitoring, evaluasi dan pelaporan
20.	20		Program pembinaan eks penyandang penyakit sosial (eks narapidana, WTS, narkoba dan penyakit sosial lainnya)
20.001.	20	001	Pendidikan dan pelatihan keterampilan berusaha bagi eks penyandang penyakit sosial
20.002.	20	002	Pembangunan pusat bimbingan/ konseling bagi eks penyandang penyakit sosial
20.003.	20	003	Pemantauan kemajuan perubahan sikap mental eks penyandang penyakit sosial
20.004.	20	004	Pemberdayaan eks penyandang penyakit sosial
20.005.	20	005	Monitoring, evaluasi dan pelaporan
21.	21		Program Pemberdayaan Kelembagaan Kesejahteraan Sosial
21.001.	21	001	Peningkatan peran aktif masyarakat dan dunia usaha
21.002.	21	002	Peningkatan jejaring kerjasama pelaku-pelaku usaha kesejahteraan sosial masyarakat
21.003.	21	003	Peningkatan kualitas SDM kesejahteraan sosial masyarakat
21.004.	21	004	Pengembangan model kelembagaan perlindungan sosial
21.005.	21	005	Peningkatan Sarana dan Prasarana Kepahlawanan dan Keperintisan
21.006.	21	006	Pendataan dan updating data PMKS dan PSKS
15.	15		Program Peningkatan Kualitas dan Produktivitas Tenaga Kerja
15.001.	15	001	Penyusunan Database Tenaga Kerja
15.002.	15	002	Pembangunan balai latihan kerja
15.003.	15	003	Pengadaan peralatan pendidikan dan keterampilan bagi pencari kerja
15.004.	15	004	Peningkatan profesionalisme tenaga kepelatihan dan instruktur BLK
15.005.	15	005	Pengadaan bahan dan materi pendidikan dan keterampilan kerja
15.006.	15	006	Pendidikan dan pelatihan keterampilan bagi pencari kerja
15.007.	15	007	Pemeliharaan rutin/ berkala sarana dan prasarana BLK
15.008.	15	008	Rehabilitasi sedang/ berat sarana dan prasarana BLK
15.009.	15	009	Monitoring, evaluasi dan pelaporan
16.	16		Program Peningkatan Kesempatan Kerja
16.001.	16	001	Penyusunan informasi bursa tenaga kerja
16.002.	16	002	Penyebarluasan informasi bursa tenaga kerja
16.003.	16	003	Kerjasama pendidikan dan pelatihan
16.004.	16	004	Penyiapan tenaga kerja siap pakai
16.005.	16	005	Pengembangan kelembagaan produktivitas dan pelatihan kewirausahaan
16.006.	16	006	Pemberian fasilitasi dan mendorong sistem pendanaan pelatihan berbasis masyarakat
16.007.	16	007	Monitoring, evaluasi dan pelaporan
17.	17		Program Perlindungan Pengembangan Lembaga Ketenagakerjaan
17.001.	17	001	Pengendalian dan pembinaan lembaga penyalur tenaga kerja
17.002.	17	002	Fasilitasi penyelesaian prosedur penyelesaian perselisihan hubungan industrial
17.003.	17	003	Fasilitasi penyelesaian prosedur pemberian perlindungan hukum dan jaminan sosial ketenagakerjaan
17.004.	17	004	Sosialisasi berbagai peraturan pelaksanaan tentang ketenagakerjaan
17.005.	17	005	Peningkatan pengawasan, perlindungandan penegakkan hukum tehadap keselamatan dan kesehatan kerja
17.006.	17	006	penyusunan kebijakan standarisasi lembaga penyalur tenaga kerja
17.007.	17	007	Pemantauan kinerja lembaga penyalur tenaga kerja
17.008.	17	008	Monitoring, evaluasi dan pelaporan
17.009.	17	009	Kegiatan Penyusunan dan Perumusan UMK
17.011.	17	011	Kegiatan Peningkatan Pengawasan Perlindungan dan Penegakan Hukum Terhadap Norma Kerja Perempuan dan Anak
18.	18		Program Pembinaan Hubungan Industrial dan Peningkatan Jaminan Sosial Ketenagakerjaan
18.01.	18	01	Pengelolaan Kelembagaan dan Pemasyarakatan Hubungan Industrial
18.02.	18	02	Peningkatan Penerapan Pengupahan dan Jaminan Sosial Tenaga Kerja
18.03.	18	03	Konsolidasi Pelaksanaan Intensitas Pencegahan PHK dan Penyelesaian Hubungan Industrial
18.04.	18	04	Pengelolaan Persyaratan Kerja, Kesejahteraan dan Analisis Diskriminasi
18.05.	18	05	Dukungan Manajemen dan Dukungan Teknik Lainnya
15.	15		Program keserasian kebijakan peningkatan kualitas Anak dan Perempuan
15.001.	15	001	Perumusan kebijakan peningkatan kualitas hidup perempuan di bidang ilmu pengetahuan dan teknologi
15.002.	15	002	Perumusan kebijakan peningkatan peran dan posisi perempuan di bidang politik dan jabatan publik
15.003.	15	003	Pelaksanaan sosialisasi yang terkait dengan kesetaraan gender, pemberdayaan perempuan dan perlindungan anak
15.004.	15	004	Monitoring, evaluasi dan pelaporan
16.	16		Program Penguatan Kelembagaan Pengarusutamaan Gender dan Anak
16.001.	16	001	Advokasi dan fasilitasi PUG bagi perempuan
16.002.	16	002	Fasilitasi pengembangan pusat pelayanan terpadu pemberdayaan perempuan (P2TP2)
16.003.	16	003	Pemetaan potensi organisasi dan lembaga masyarakat yang berperan dalam pemberdayaan perempuan dan anak
16.004.	16	004	Pengembangan materi dan pelaksanaan KIE tentang kesetaraan dan keadilan gender (KKG)
16.005.	16	005	Penguatan kelembagaan pengarusutamaan gender dan anak
16.006.	16	006	Peningkatan kapasitas dan jaringan kelembagaan pemberdayaan perempuan dan anak
16.007.	16	007	Evaluasi pelaksanaan PUG
16.008.	16	008	Pengembangan sistem informasi Gender dan Anak
16.009.	16	009	Monitoring, evaluasi dan pelaporan
17.	17		Program Peningkatan Kualitas Hidup dan Perlindungan Perempuan
17.001.	17	001	Pelaksanaan kebijakan perlindungan perempuan di daerah
17.002.	17	002	Pelatihan bagi pelatih (TOT) SDM pelayanan dan pendampingan korban KDRT
17.003.	17	003	Penyusunan sistem perlindungan bagi perempuan
17.004.	17	004	Sosialisasi dan advokasi kebijakan penghapusan buta aksara perempuan (PBAP)
17.005.	17	005	Sosialisasi dan advokasi kebijakan perlindungan tenaga kerja perempuan
17.006.	17	006	Sosialisasi sistem pencatatan dan pelaporan KDRT
17.007.	17	007	Penyusunan profil perlindungan perempuan lansia dan cacat
17.008.	17	008	Fasilitasi upaya perlindungan perempuan terhadap tindak kekerasan
17.009.	17	009	Monitoring, evaluasi dan pelaporan
18.	18		Program Peningkatan peran serta dan kesetaraan gender dalam pembangunan
18.001.	18	001	Kegiatan pembinaan organisasi perempuan
18.002.	18	002	Kegiatan pendidikan dan pelatihan peningkatan peran serta dan kesetaraan gender
18.003.	18	003	Kegiatan penyuluhan bagi ibu rumah tangga dalam membangun keluarga sejahtera
18.004.	18	004	Kegiatan bimbingan manajemen usaha bagi perempuan dalam mengelola usaha
18.005.	18	005	Kegiatan pameran hasil karya perempuan di bidang pembangunan
18.006.	18	006	Monitoring, evaluasi dan pelaporan
15.	15		Program Peningkatan Ketahanan Pangan
15.001.	15	001	Penanganan daerah rawan pangan
15.002.	15	002	Penyusunan data base potensi produksi pangan
15.003.	15	003	Analisis dan penyusunan pola konsumsi dan suplai pangan
15.004.	15	004	Analisis rasio jumlah penduduk terhadap jumlah kebutuhan pangan
15.005.	15	005	Laporan berkala kondisi ketahanan pangan daerah
15.006.	15	006	Kajian rantai pasokan dan pemasaran pangan
15.007.	15	007	Monitoring, evaluasi dan pelaporan kebijakan perberasan
15.008.	15	008	Monitoring, evaluasi dan pelaporan kebijakan subsidi pertanian
15.009.	15	009	Pemanfaatan pekarangan untuk pengembangan pangan
15.010.	15	010	Pemantauan dan analisis akses pangan masyarakat
15.011.	15	011	Pemantauan dan analisis harga pangan pokok
15.012.	15	012	Penanganan pasca panen dan pengolahan hasil pertanian
15.013.	15	013	Pengembangan cadangan pangan daerah
15.014.	15	014	Pengembangan desa mandiri pangan
15.015.	15	015	Pengembangan intensifikasi tanaman padi, palawija
15.016.	15	016	Pengembangan diversifikasi tanaman
15.017.	15	017	Pengembangan pertanian pada lahan kering
15.018.	15	018	Pengembangan lumbung pangan desa
15.019.	15	019	Pengembangan model distribusi pangan yang efisien
15.020.	15	020	Pengembangan perbenihan/perbibitan
15.021.	15	021	Pengembangan sistem informasi pasar
15.022.	15	022	Peningkatan mutu dan keamanan pangan
15.023.	15	023	Koordinasi kebijakan perberasan
15.024.	15	024	Koordinasi perumusan kebijakan pertanahan dan infrastruktur pertanian dan perdesaan
15.025.	15	025	Penelitian dan pengembangan sumberdaya pertanian
15.026.	15	026	Penelitian dan pengembangan teknologi bioteknologi
15.027.	15	027	Penelitian dan pengembangan teknologi budidaya
15.028.	15	028	Penelitian dan pengembangan teknologi pasca panen
15.029.	15	029	Peningkatan produksi, produktivitas dan mutu produk perkebunan, produk pertanian
15.030.	15	030	Penyuluhan sumber pangan alternative
15.031.	15	031	Monitoring, evaluasi dan pelaporan
15.032.	15	032	Dst..................
15.	15		Program pembangunan sistem pendaftaran tanah
15.001.	15	001	Penyusunan sistem pendaftaran tanah
15.002.	15	002	Sosialisasi sistem pendaftaran tanah
15.003.	15	003	Dst…
16.	16		Program Penataan penguasaan, pemilikan, penggunaan dan pemanfaatan tanah
16.001.	16	001	Penataan penguasaan, pemilikan , penggunaan dan pemanfaatan tanah
16.002.	16	002	Penyuluhan hukum pertanahan
17.	17		Program Penyelesaian konflik-konflik pertanahan
17.001.	17	001	Fasilitasi penyelesaian konflik-konflik pertanahan
18.	18		Program Pengembangan Sistem Informasi Pertanahan
18.001.	18	001	Penyusunan sistem informasi pertanahan yang handal
15.	15		Program Pengembangan Kinerja Pengelolaan Persampahan
15.001.	15	001	Penyusunan kebijakan manajemen pengelolaan sampah
15.002.	15	002	Penyediaan prasarana dan sarana pengelolaan persampahan
15.003.	15	003	Penyusunan kebijakan kerjasama pengelolaan persampahan
15.004.	15	004	Peningkatan operasi dan pemeliharaan prasarana dan sarana persampahan
15.005.	15	005	Pengembangan teknoligi pengolahan persampahan
15.006.	15	006	Bimbingan teknis persampahan
15.008.	15	008	Kerjasama pengelolaan persampahan
15.009.	15	009	Kerjasama pengelolaan sampah antar daerah
15.010.	15	010	Sosialisasi kebijakan pengelolaan persampahan
15.011.	15	011	Peningkatan peran serta masyarakat dalam pengelolaan persampahan
15.012.	15	012	Monitoring, evaluasi dan pelaporan
16.	16		Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup
16.001.	16	001	Koordinasi Penilaian Kota Sehat/Adipura
16.002.	16	002	Koordinasi penilaian langit biru
16.003.	16	003	Pemantauan Kualitas Lingkungan
16.004.	16	004	Pengawasan pelaksanaan kebijakan bidang lingkungan hidup
16.005.	16	005	Koordinasi penertiban kegiatan Pertambangan Tanpa Izin (PETI)
16.006.	16	006	Pengelolaan B3 dan Limbah B3
16.007.	16	007	Pengkajian dampak lingkungan
16.008.	16	008	Peningkatan pengelolaan lingkungan pertambangan
16.009.	16	009	Peningkatan peringkat kinerja perusahaan (proper)
16.010.	16	010	Koordinasi pengelolaan Prokasih/Superkasih
16.011.	16	011	Pengembangan produksi ramah lingkungan
16.012.	16	012	Penyusunan kebijakan pengendalian pencemaran dan perusakan lingkungan hidup
16.013.	16	013	Koordinasi penyusunan AMDAL
16.014.	16	014	Peningkatan peran serta masyarakat dalam pengendalian lingkungan hidup
16.015.	16	015	Pengkajian pengembangan sistem insentif dan disinsentif
16.016.	16	016	Monitoring, evaluasi dan pelaporan
16.021.	16	021	Penanganan Intensif Kegiatan Usaha Bermasalah Lingkungan
17.	17		Program Perlindungan dan Konservasi Sumber Daya Alam
17.001.	17	001	Konservasi Sumber Daya Air dan Pengendalian Kerusakan Sumber-Sumber Air
17.002.	17	002	Pantai dan Laut Lestari
17.003.	17	003	Pengembangan dan Pemantapan Kawasan Konservasi Laut, Suaka Perikanan, dan Keanekaragaman Hayati Laut
17.004.	17	004	Pengembangan Ekowisata dan Jasa Lingkungan
17.005.	17	005	Pengendalian Dampak Perubahan Iklim
17.006.	17	006	Pengendalian Kerusakan Hutan dan Lahan
17.007.	17	007	Peningkatan Konservasi Daerah Tangkapan Air dan Sumber-Sumber Air
17.008.	17	008	Pengendalian dan pengawasan pemanfaatan SDA
17.009.	17	009	Koordinasi pengelolaan konservasi SDA
17.010.	17	010	Pengelolaan keanekaragaman hayati dan ekosistem
17.011.	17	011	Pengembangan dan Pengelolaan Kawasan World Heritage Laut
17.012.	17	012	Pengembangan Kerjasama Pengelolaan Kawasan Konservasi Laut Regional
17.013.	17	013	Koordinasi pengendalian Kebakaran Hutan
17.014.	17	014	Peningkatan peran serta masyarakat dalam perlindungan dan konservasi SDA
17.015.	17	015	Koordinasi peningkatan pengelolaan kawasan konservasi
17.016.	17	016	Monitoring, evaluasi dan pelaporan
18.	18		Program Rehabilitasi dan Pemulihan Cadangan Sumber daya Alam
18.001.	18	001	Pengelolaan dan rehabilitasi terumbu karang, mangrove, padang lamun, estuaria dan teluk
18.002.	18	002	Perencanaan dan penyusunan program pembangunan pengendalian sumber daya alam dan lingkungan hidup
18.003.	18	003	Rehabilitasi hutan dan lahan
18.004.	18	004	Pengembangan kelembagaan rehabilitasi hutan dan lahan
18.005.	18	005	Penyusunan pedoman standar dan prosedur rehabilitasi terumbu karang, mangrove, dan padang lamun
18.006.	18	006	Sosialisasi pedoman standar dan prosedur rehabilitasi terumbu karang, mangrove, dan padang lamun
18.007.	18	007	Peningkatan peran serta masyarakat dalam rehabilitasi dan pemulihan cadangan SDA
18.008.	18	008	Monitoring, evaluasi dan pelaporan
19.	19		Program Peningkatan Kualitas dan Akses Informasi Sumber Daya Alam dan Lingkungan Hidup
19.001.	19	001	Peningkatan edukasi dan komunikasi masyarakat di bidang lingkungan
19.002.	19	002	Pengembangan data dan informasi lingkungan
19.003.	19	003	Penyusunan data sumberdaya alam dan neraca sumber daya hutan (NSDH) nasional dan daerah
19.004.	19	004	Penguatan jejaring informasi lingkungan pusat dan daerah
19.005.	19	005	Monitoring, evaluasi dan pelaporan
19.006.	19	006	Apresiasi Kinerja Pengelolaan Lingkungan Hidup
20.	20		Program Peningkatan Pengendalian Polusi
20.001.	20	001	Pengujian emisi kendaraan bermotor
20.002.	20	002	Pengujian emisi udara akibat aktivitas industri
20.003.	20	003	Pengujian kadar polusi limbah padat dan limbah cair
20.004.	20	004	Pembangunan tempat pembuangan benda padat/cair yang menimbulkan polusi
20.005.	20	005	Penyuluhan dan pengendalian polusi dan pencemaran
20.006.	20	006	Monitoring, evaluasi dan pelaporan
21.	21		Program pengembangan ekowisata dan jasa lingkungan di kawasan-kawasan konservasi laut dan hutan
21.001.	21	001	Pengembangan ekowisata dan jasa lingkungan di kawasan konservasi
21.002.	21	002	Pengembangan konservasi laut dan hutan wisata
21.003.	21	003	Monitoring, evaluasi dan pelaporan
22.	22		Program Pengendalian kebakaran hutan
22.001.	22	001	Pengadaan alat pemadam kebakaran hutan
22.002.	22	002	Pemetaan kawasan rawan kebakaran hutan
22.003.	22	003	Koordinasi pengendalian kebakaran hutan
22.004.	22	004	Penyusunan norma, standar, prosedur dan manual pengendalian kebakaran hutan
